item_id,image_path,profile_id,platform,width,height,aspect_ratio,file_size_kb,blur_score,is_blurry,phash,duplicate_group_id,is_duplicate,num_faces,face_confidence,face_area_ratio,face_cluster_id,top_label,top_label_score,label_scores,has_clip_embedding,has_face_embedding,caption_en,status,created_at
markpuckett_twitter_a08f5a56,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\markpuckett_twitter_a08f5a56.jpg,markpuckett,twitter,300,300,1.0,14.04,213.72,False,973ba60fb8855e90,1467,False,1,0.95,0.163,-1,,0,{},False,False,there is a man sitting in the driver ' s seat of a car,done,2026-01-12T01:17:18.692022
markusortner_twitter_ae22e3ca,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\markusortner_twitter_ae22e3ca.jpg,markusortner,twitter,400,400,1.0,24.18,313.19,False,e7708f9ce01bb027,1468,False,1,0.0,0.995,-1,,0,{},False,False,there is a man taking a picture of himself with a camera,done,2026-01-12T01:17:18.725036
markustressl_twitter_e2d80521,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\markustressl_twitter_e2d80521.jpg,markustressl,twitter,266,266,1.0,17.85,613.06,False,869cbb82c99cc753,1469,False,1,0.0,0.992,-1,,0,{},False,False,there is a man that is running in a race in the dirt,done,2026-01-12T01:17:18.751193
marlenebitzer_twitter_6ff401c2,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marlenebitzer_twitter_6ff401c2.jpg,marlenebitzer,twitter,400,400,1.0,32.52,1199.97,False,e8d583bbc18eac98,1470,False,1,0.0,0.995,-1,,0,{},False,False,there is a woman standing next to a car with a cell phone in her hand,done,2026-01-12T01:17:18.785900
marloncureg_twitter_b0267fa8,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marloncureg_twitter_b0267fa8.jpg,marloncureg,twitter,400,400,1.0,44.48,6647.11,False,fc941e7aa1931a69,1471,False,1,0.0,0.995,-1,,0,{},False,False,there is a word cloud of words that appear to be related to a person,done,2026-01-12T01:17:18.824086
marnitako_twitter_49151130,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marnitako_twitter_49151130.jpg,marnitako,twitter,400,400,1.0,12.7,187.2,False,c3c32c3c1c9e6337,1472,False,1,0.0,0.995,-1,,0,{},False,False,a black background with a blue and white logo on it,done,2026-01-12T01:17:18.847924
marqueee_twitter_f8f49734,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marqueee_twitter_f8f49734.jpg,marqueee,twitter,400,400,1.0,31.33,1941.6,False,f9a166860ed8e98d,1473,False,1,0.92,0.176,-1,,0,{},False,False,black and white photo of a man with sunglasses sitting on a bench,done,2026-01-12T01:17:18.887276
marquesstewart_twitter_1cc12e4d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marquesstewart_twitter_1cc12e4d.jpg,marquesstewart,twitter,300,300,1.0,12.96,363.43,False,a0a8fdb7a6c2d229,1474,False,1,0.0,0.993,-1,,0,{},False,False,illustration of a black man with glasses standing in front of a city skyline,done,2026-01-12T01:17:18.908610
marshacollier_twitter_11cbfe82,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marshacollier_twitter_11cbfe82.jpg,marshacollier,twitter,400,400,1.0,34.49,791.41,False,efa53430d2dac0cd,1475,False,1,0.92,0.273,-1,,0,{},False,False,there is a woman with long red hair smiling for a picture,done,2026-01-12T01:17:18.949445
martincwalter_twitter_e672e01d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martincwalter_twitter_e672e01d.jpg,martincwalter,twitter,400,400,1.0,24.46,550.28,False,cc2e56ad376b2445,1476,False,1,0.95,0.348,-1,,0,{},False,False,there is a young man wearing glasses and a plaid shirt,done,2026-01-12T01:17:18.994752
martinhinrich_twitter_dfca0c3e,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martinhinrich_twitter_dfca0c3e.jpg,martinhinrich,twitter,175,175,1.0,8.52,93.28,True,dad61627f1db9410,1477,False,1,0.0,0.989,-1,,0,{},False,False,an image of a picture of a man with a feather in his mouth,done,2026-01-12T01:17:19.006717
martinosabia_twitter_f88664f2,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martinosabia_twitter_f88664f2.jpg,martinosabia,twitter,400,400,1.0,21.53,121.06,False,f62923ae85979c94,1478,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is taking a selfie with his cell phone,done,2026-01-12T01:17:19.037554
martinrobinson_twitter_32fef6e3,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martinrobinson_twitter_32fef6e3.jpg,martinrobinson,twitter,400,400,1.0,27.19,457.69,False,e5d2b4a5838f9698,1479,False,1,0.91,0.442,-1,,0,{},False,False,there is a man and a woman that are posing for a picture,done,2026-01-12T01:17:19.085510
martinsliz_twitter_c065a118,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martinsliz_twitter_c065a118.jpg,martinsliz,twitter,400,400,1.0,32.13,3642.17,False,b0ab17f22e588bc9,1480,False,1,0.95,0.406,-1,,0,{},False,False,there is a man with a beard and sunglasses taking a selfie,done,2026-01-12T01:17:19.124972
martinsoler_twitter_2811de0d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martinsoler_twitter_2811de0d.jpg,martinsoler,twitter,400,400,1.0,17.45,285.53,False,f37b8c6e8c549291,1481,False,1,0.95,0.255,-1,,0,{},False,False,black and white photo of a man with glasses and a beard,done,2026-01-12T01:17:19.160398
martinugalde_twitter_0e91332e,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\martinugalde_twitter_0e91332e.jpg,martinugalde,twitter,400,400,1.0,30.5,673.64,False,edb814a0fa50b1cf,1482,False,1,0.96,0.54,-1,,0,{},False,False,there is a man with a beard and sunglasses smiling for the camera,done,2026-01-12T01:17:19.201393
maruxz_twitter_4f2a5a42,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maruxz_twitter_4f2a5a42.jpg,maruxz,twitter,400,400,1.0,26.85,415.87,False,8a8e757db6762032,1483,False,1,0.92,0.351,-1,,0,{},False,False,there is a man with a mustache and moustache sitting in a kitchen,done,2026-01-12T01:17:19.247890
marvin713_twitter_be3ab41d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marvin713_twitter_be3ab41d.jpg,marvin713,twitter,400,400,1.0,33.85,3229.7,False,87cd7a941a799a68,1484,False,1,0.0,0.995,-1,,0,{},False,False,rick rick rick rick rick rick rick rick rick rick rick rick rick rick,done,2026-01-12T01:17:19.286895
marwsay_twitter_c624ea8d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\marwsay_twitter_c624ea8d.jpg,marwsay,twitter,400,400,1.0,20.58,104.47,False,a8e00fb5356995b9,1485,False,1,0.0,0.995,-1,,0,{},False,False,there is a woman that is hugging a white dog in a room,done,2026-01-12T01:17:19.321604
mashael92_twitter_e7a802d5,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mashael92_twitter_e7a802d5.jpg,mashael92,twitter,400,400,1.0,5.18,12.24,True,9acc6532329b9bcc,1486,False,1,0.0,0.995,-1,,0,{},False,False,an egg on a blue background with a shadow,done,2026-01-12T01:17:19.344138
maskdmegane_twitter_543225d7,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maskdmegane_twitter_543225d7.jpg,maskdmegane,twitter,400,400,1.0,31.6,1764.61,False,951c95e3627a7391,1487,False,1,0.0,0.995,-1,,0,{},False,False,there is a pen and glasses sitting on a table next to a cigarette,done,2026-01-12T01:17:19.376203
masmith_twitter_5077f6b8,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\masmith_twitter_5077f6b8.jpg,masmith,twitter,400,400,1.0,14.46,91.27,True,cec33c3c99c7311c,1488,False,1,0.94,0.357,-1,,0,{},False,False,this is a black and white photo of a man with glasses,done,2026-01-12T01:17:19.417087
masoudhaghi_twitter_cdb6f6d6,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\masoudhaghi_twitter_cdb6f6d6.jpg,masoudhaghi,twitter,400,400,1.0,12.04,706.71,False,d28f7d39caa2e508,1489,False,1,0.0,0.995,-1,,0,{},False,False,the im logo on a red background,done,2026-01-12T01:17:19.441268
massimosaviotti_twitter_f63addf5,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\massimosaviotti_twitter_f63addf5.jpg,massimosaviotti,twitter,400,400,1.0,36.22,1469.32,False,fcbce092d381c98d,1490,False,1,0.0,0.995,-1,,0,{},False,False,there is a man and a woman that are posing for a picture,done,2026-01-12T01:17:19.476688
matheusfsantos_twitter_039c71ce,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\matheusfsantos_twitter_039c71ce.jpg,matheusfsantos,twitter,243,243,1.0,9.3,69.48,True,a8941fafcf4961d0,1491,False,1,0.0,0.992,-1,,0,{},False,False,there are two women that are posing for a picture together,done,2026-01-12T01:17:19.495464
mathiasmaul_twitter_34b87187,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mathiasmaul_twitter_34b87187.jpg,mathiasmaul,twitter,400,400,1.0,21.58,558.73,False,dad0298ba50ffa62,1492,False,1,0.94,0.314,-1,,0,{},False,False,there is a man that is smiling and wearing a black shirt,done,2026-01-12T01:17:19.537498
mathieubellet_twitter_b4c5d551,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mathieubellet_twitter_b4c5d551.jpg,mathieubellet,twitter,400,400,1.0,36.42,832.47,False,95ed8b96150d582f,1493,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is holding a glass in his hand,done,2026-01-12T01:17:19.574720
mathieurensen_twitter_7288d916,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mathieurensen_twitter_7288d916.jpg,mathieurensen,twitter,400,400,1.0,36.86,1682.99,False,bc4e5b074d2e6878,1494,False,1,0.0,0.995,-1,,0,{},False,False,black and white photo of a man wearing a hat and glasses,done,2026-01-12T01:17:19.608832
matluschek_twitter_11794b2f,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\matluschek_twitter_11794b2f.jpg,matluschek,twitter,400,400,1.0,23.85,1468.81,False,ce90b9e89d628cf1,1495,False,1,0.95,0.323,-1,,0,{},False,False,there is a man with a beard and a camera in front of him,done,2026-01-12T01:17:19.646935
matsgulbrandsen_twitter_a09bd579,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\matsgulbrandsen_twitter_a09bd579.jpg,matsgulbrandsen,twitter,400,400,1.0,14.76,558.1,False,fb836e6095caad50,1496,False,1,0.94,0.076,-1,,0,{},False,False,this is a black and white photo of a man in a suit,done,2026-01-12T01:17:19.677128
mattauckland_twitter_2900821c,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mattauckland_twitter_2900821c.jpg,mattauckland,twitter,400,400,1.0,23.19,158.35,False,835b3d07782c07fa,1497,False,1,0.91,0.64,-1,,0,{},False,False,there is a man that is making a funny face for the camera,done,2026-01-12T01:17:19.725981
mattcoe_twitter_a339b9f4,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mattcoe_twitter_a339b9f4.jpg,mattcoe,twitter,400,400,1.0,26.13,685.57,False,ece1258ee5c49a9c,1498,False,1,0.95,0.375,-1,,0,{},False,False,this is a black and white photo of a man with glasses,done,2026-01-12T01:17:19.764998
matteolever_twitter_0370affb,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\matteolever_twitter_0370affb.jpg,matteolever,twitter,400,400,1.0,22.41,869.21,False,d5a5d05b925a4ae3,1499,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is posing for a picture with a cell phone,done,2026-01-12T01:17:19.792148
mattharvey_twitter_b496ad9c,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mattharvey_twitter_b496ad9c.jpg,mattharvey,twitter,400,400,1.0,16.29,3197.81,False,9b91a043ea6cecb6,1500,False,1,0.0,0.995,-1,,0,{},False,False,a black and white photo of a camera with the number 75 on it,done,2026-01-12T01:17:19.816443
matthewduncan_twitter_2a19134d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\matthewduncan_twitter_2a19134d.jpg,matthewduncan,twitter,400,400,1.0,30.41,852.13,False,e3d31149e0cb1b3d,1501,False,2,0.975,0.105,-1,,0,{},False,False,there is a man that is standing in front of some bushes,done,2026-01-12T01:17:19.864554
matthewpantoja_twitter_a009d053,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\matthewpantoja_twitter_a009d053.jpg,matthewpantoja,twitter,400,400,1.0,41.79,1458.23,False,ebd4ee81584fa1a1,1502,False,1,0.0,0.995,-1,,0,{},False,False,there is a man and a woman posing for a picture together,done,2026-01-12T01:17:19.898852
mattmassaro_twitter_42d26437,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mattmassaro_twitter_42d26437.jpg,mattmassaro,twitter,400,400,1.0,25.57,472.66,False,eb4895b596b2e161,1503,False,1,0.0,0.995,-1,,0,{},False,False,an image of a heart with a four - leaf clover in the center,done,2026-01-12T01:17:19.928960
mattshields_twitter_2c6e5150,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mattshields_twitter_2c6e5150.jpg,mattshields,twitter,400,400,1.0,11.2,17.88,True,f1915a8779c54eb0,1504,False,1,0.95,0.381,-1,,0,{},False,False,there is a man with sunglasses and a microphone in front of him,done,2026-01-12T01:17:19.966827
mattshultz_twitter_5266390a,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mattshultz_twitter_5266390a.jpg,mattshultz,twitter,400,400,1.0,19.54,367.93,False,cb936c3c32d332c9,1505,False,1,0.94,0.233,-1,,0,{},False,False,portrait of a man in a suit and tie against a black background,done,2026-01-12T01:17:20.000955
mau_twitter_810d051c,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mau_twitter_810d051c.jpg,mau,twitter,400,400,1.0,21.13,222.35,False,cf3c3631304ec1cf,1506,False,1,0.92,0.384,-1,,0,{},False,False,there is a man that is smiling and wearing headphones,done,2026-01-12T01:17:20.051805
maxculleen_twitter_838a420d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maxculleen_twitter_838a420d.jpg,maxculleen,twitter,400,400,1.0,40.5,1806.42,False,e6a096961a27da6d,1507,False,1,0.91,0.026,-1,,0,{},False,False,there is a man kneeling next to a dog in front of a picture,done,2026-01-12T01:17:20.094196
maxduke_twitter_b43521e2,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maxduke_twitter_b43521e2.jpg,maxduke,twitter,400,400,1.0,21.89,381.33,False,d7412dcb37d0a6d0,1508,False,1,0.0,0.995,-1,,0,{},False,False,there is a picture of a woman with black hair and a tie,done,2026-01-12T01:17:20.121329
maxfabrizi_twitter_64a686ab,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maxfabrizi_twitter_64a686ab.jpg,maxfabrizi,twitter,400,400,1.0,28.5,1361.26,False,c4133fc6c039c69f,1509,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is sitting on a hill with his legs crossed,done,2026-01-12T01:17:20.164379
maximdikun_twitter_e012cb94,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maximdikun_twitter_e012cb94.jpg,maximdikun,twitter,400,400,1.0,27.36,487.23,False,e2f6970ef83109e8,1510,False,1,0.0,0.995,-1,,0,{},False,False,there is a man standing on a hill with a lot of light bulbs on his back,done,2026-01-12T01:17:20.205253
maxuel84_twitter_2a222ef3,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maxuel84_twitter_2a222ef3.jpg,maxuel84,twitter,400,400,1.0,11.48,7.79,True,81a0d4c5e13f7799,1511,False,1,0.0,0.995,-1,,0,{},False,False,there is a green picture with the words mexuel on it,done,2026-01-12T01:17:20.231009
maxvazquez_twitter_b940fbef,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maxvazquez_twitter_b940fbef.jpg,maxvazquez,twitter,400,400,1.0,32.2,767.93,False,996a94b62a85d6ea,1512,False,2,0.94,0.168,-1,,0,{},False,False,there is a young boy in a white shirt and a red bow tie,done,2026-01-12T01:17:20.276382
maysounhanna_twitter_b16e4285,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\maysounhanna_twitter_b16e4285.jpg,maysounhanna,twitter,400,400,1.0,30.22,861.91,False,d93e846d94db32c2,1513,False,1,0.99,0.121,-1,,0,{},False,False,black and white photo of a woman with curly hair smiling,done,2026-01-12T01:17:20.314605
mazenjizani_twitter_71c9db49,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mazenjizani_twitter_71c9db49.jpg,mazenjizani,twitter,400,400,1.0,38.17,1792.4,False,f9dcc6a8e4088bd6,1514,False,1,0.9,0.168,-1,,0,{},False,False,there is a man that is taking a selfie in the park,done,2026-01-12T01:17:20.361411
mballada_twitter_167f1a49,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mballada_twitter_167f1a49.jpg,mballada,twitter,400,400,1.0,16.57,148.27,False,9bec2493723866cb,1515,False,1,0.91,0.375,-1,,0,{},False,False,black and white photo of a woman with long hair and a black shirt,done,2026-01-12T01:17:20.404569
mborodov_twitter_37392d35,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mborodov_twitter_37392d35.jpg,mborodov,twitter,400,400,1.0,33.43,687.79,False,9e590c663bca5715,1516,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is leaning against a tree with a camera,done,2026-01-12T01:17:20.436940
mccoygalvan_twitter_6539d51b,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mccoygalvan_twitter_6539d51b.jpg,mccoygalvan,twitter,400,400,1.0,59.65,5570.11,False,8db69ea03b0f262b,1517,False,1,0.98,0.027,-1,,0,{},False,False,there is a man that is holding a steering wheel in his hand,done,2026-01-12T01:17:20.478339
mcdessureault_twitter_3389d035,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mcdessureault_twitter_3389d035.jpg,mcdessureault,twitter,400,400,1.0,29.51,496.93,False,fdf542e84745620b,1518,False,1,0.0,0.995,-1,,0,{},False,False,there is a woman sitting at a table with a glass of wine,done,2026-01-12T01:17:20.513650
mcoyne_twitter_339a4934,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mcoyne_twitter_339a4934.jpg,mcoyne,twitter,400,400,1.0,35.92,697.18,False,fce82990a7bd830b,1519,False,1,0.95,0.342,-1,,0,{},False,False,there is a man in a blue shirt and a black hat,done,2026-01-12T01:17:20.564377
mdicer_twitter_cef832f6,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mdicer_twitter_cef832f6.jpg,mdicer,twitter,400,400,1.0,39.0,7061.91,False,abda3c26a45d59a1,1520,False,1,0.92,0.24,-1,,0,{},False,False,there is a man that is sitting at a table with a cell phone,done,2026-01-12T01:17:20.604893
mdupls_twitter_f1aaf0a0,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mdupls_twitter_f1aaf0a0.jpg,mdupls,twitter,400,400,1.0,37.14,1824.33,False,f7a80c732d798287,1521,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is standing on a rock by the ocean,done,2026-01-12T01:17:20.640659
meberl_twitter_b608a183,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\meberl_twitter_b608a183.jpg,meberl,twitter,400,400,1.0,16.36,56.19,True,e968b0a78392c79e,1522,False,1,0.0,0.995,-1,,0,{},False,False,there is a black and white photo of a young boy smiling,done,2026-01-12T01:17:20.669557
meganclark_twitter_10102f25,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\meganclark_twitter_10102f25.jpg,meganclark,twitter,400,400,1.0,41.91,887.23,False,d4fb15856380792f,1523,False,1,0.96,0.021,-1,,0,{},False,False,there is a woman that is sitting in a boat on the water,done,2026-01-12T01:17:20.720706
meganorr_twitter_f3a41600,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\meganorr_twitter_f3a41600.jpg,meganorr,twitter,400,400,1.0,36.54,1172.38,False,fcbd69421fc8ca14,1524,False,1,0.0,0.995,-1,,0,{},False,False,smiling woman holding a small black dog in her arms,done,2026-01-12T01:17:20.758583
megsrhea_twitter_369a2c4b,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\megsrhea_twitter_369a2c4b.jpg,megsrhea,twitter,400,400,1.0,31.85,377.88,False,c9174ee1670ae6e4,1525,False,1,0.9,0.154,-1,,0,{},False,False,there is a woman with long brown hair posing for a picture,done,2026-01-12T01:17:20.806257
mekhovov_twitter_33fdfe0b,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mekhovov_twitter_33fdfe0b.jpg,mekhovov,twitter,400,400,1.0,31.6,281.83,False,99b2674f1ac4399c,1526,False,1,0.95,0.141,-1,,0,{},False,False,there is a man that is sitting in front of some bushes,done,2026-01-12T01:17:20.859920
melaganodeojo_twitter_c133d10c,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melaganodeojo_twitter_c133d10c.jpg,melaganodeojo,twitter,400,400,1.0,19.33,76.0,True,912f4eb21bcd7a30,1527,False,1,0.0,0.995,-1,,0,{},False,False,black and white photograph of an eye looking through a camera lens,done,2026-01-12T01:17:20.895882
melanieburger_twitter_0166b386,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melanieburger_twitter_0166b386.jpg,melanieburger,twitter,400,400,1.0,38.86,1676.27,False,c73043cc7a8f343e,1528,False,1,0.97,0.718,-1,,0,{},False,False,there is a woman that is standing on a cliff with her hands on her hips,done,2026-01-12T01:17:20.942814
melanieramone_twitter_17a2756c,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melanieramone_twitter_17a2756c.jpg,melanieramone,twitter,400,400,1.0,28.9,668.89,False,8709ec6cfd243a5c,1529,False,1,0.0,0.995,-1,,0,{},False,False,there is a man and a woman kissing each other with the word love,done,2026-01-12T01:17:20.973442
melanieschram_twitter_d5ad9ce6,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melanieschram_twitter_d5ad9ce6.jpg,melanieschram,twitter,400,400,1.0,29.49,580.33,False,f1e3466d894e7a0a,1530,False,1,0.91,0.447,-1,,0,{},False,False,there is a close up of a woman with long red hair,done,2026-01-12T01:17:21.016139
melindamoses_twitter_e5806991,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melindamoses_twitter_e5806991.jpg,melindamoses,twitter,400,400,1.0,37.15,986.74,False,da2165c6079b3a6d,1531,False,1,0.9,0.351,-1,,0,{},False,False,there is a woman with glasses smiling at the camera,done,2026-01-12T01:17:21.060193
melissademata_twitter_7db20926,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melissademata_twitter_7db20926.jpg,melissademata,twitter,400,400,1.0,23.8,272.34,False,bcfca672d0a2b702,1532,False,1,0.92,0.253,-1,,0,{},False,False,there is a woman with her hair blowing in the wind,done,2026-01-12T01:17:21.097541
melissagonzales_twitter_3fab42a8,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melissagonzales_twitter_3fab42a8.jpg,melissagonzales,twitter,400,400,1.0,22.44,67.26,True,9ab8876fd009b1c7,1533,False,1,0.93,0.292,-1,,0,{},False,False,woman with long black hair smiling at the camera in a crowded area,done,2026-01-12T01:17:21.144427
melissata_twitter_6b7959bf,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melissata_twitter_6b7959bf.jpg,melissata,twitter,400,400,1.0,37.07,1586.44,False,cae13496917e4b69,1534,False,1,1.0,0.099,-1,,0,{},False,False,smiling woman holding a white umbrella and talking on a cell phone,done,2026-01-12T01:17:21.180326
melodythacker_twitter_df2da0cf,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melodythacker_twitter_df2da0cf.jpg,melodythacker,twitter,400,400,1.0,20.79,278.54,False,8b7c30674abcc54e,1535,False,1,0.93,0.216,-1,,0,{},False,False,portrait of a smiling woman with her hand on her chin,done,2026-01-12T01:17:21.217225
melteruz_twitter_cd06957b,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\melteruz_twitter_cd06957b.jpg,melteruz,twitter,400,400,1.0,32.51,1256.38,False,81bff6d73dc11204,1536,False,2,0.93,0.128,-1,,0,{},False,False,smiling woman holding up a picture of marilyn monroe on a stick,done,2026-01-12T01:17:21.250387
memorylanecarclub_twitter_7b41d6df,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\memorylanecarclub_twitter_7b41d6df.jpg,memorylanecarclub,twitter,400,400,1.0,31.9,2131.55,False,d42d07a8cad85d8f,1537,False,1,0.0,0.995,-1,,0,{},False,False,the logo for the car club memory lane,done,2026-01-12T01:17:21.288592
menchiesp_twitter_29b449ac,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\menchiesp_twitter_29b449ac.jpg,menchiesp,twitter,186,186,1.0,9.69,203.32,False,87e3785c0f1b50f8,1538,False,1,0.0,0.989,-1,,0,{},False,False,there is a woman leaning against a wall in a train station,done,2026-01-12T01:17:21.304149
mendeavor_twitter_993b1923,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mendeavor_twitter_993b1923.jpg,mendeavor,twitter,400,400,1.0,16.33,855.94,False,857ab12dd8a731ca,1539,False,1,0.0,0.995,-1,,0,{},False,False,black and white photograph of a man with a beard wearing a baseball cap,done,2026-01-12T01:17:21.331490
mengqi_twitter_e746b682,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mengqi_twitter_e746b682.jpg,mengqi,twitter,400,400,1.0,19.59,2596.35,False,8e1c2f0ef0f5b303,1540,False,1,0.0,0.995,-1,,0,{},False,False,a black and white image of a flower in a circle,done,2026-01-12T01:17:21.358384
mercry_twitter_c2c9587d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mercry_twitter_c2c9587d.jpg,mercry,twitter,400,400,1.0,51.15,2881.89,False,a45b49499cd0d55f,1541,False,1,0.0,0.995,-1,,0,{},False,False,an image of a woman in a purple dress holding a sword,done,2026-01-12T01:17:21.398334
mervae_twitter_04e25115,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mervae_twitter_04e25115.jpg,mervae,twitter,400,400,1.0,20.8,209.21,False,fff601e904660795,1542,False,1,0.0,0.995,-1,,0,{},False,False,there is a doll that is standing in front of a window,done,2026-01-12T01:17:21.431118
meryba_twitter_1c45f0b9,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\meryba_twitter_1c45f0b9.jpg,meryba,twitter,400,400,1.0,18.69,90.54,True,e68e383352794b0f,1543,False,1,0.0,0.995,-1,,0,{},False,False,there is a woman that is looking at the camera with blue eyes,done,2026-01-12T01:17:21.458502
metaed_twitter_5a632907,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\metaed_twitter_5a632907.jpg,metaed,twitter,400,400,1.0,31.33,729.56,False,9c6a35567ad183c9,1544,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is holding a white bird on his shoulder,done,2026-01-12T01:17:21.492579
mhantirah_twitter_9ba1be87,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\mhantirah_twitter_9ba1be87.jpg,mhantirah,twitter,400,400,1.0,19.23,58.02,True,e4f8b8c59e88b526,1545,False,1,0.93,0.27,-1,,0,{},False,False,there is a man that is holding his head in his hands,done,2026-01-12T01:17:21.526891
