"profile_row_id_a","profile_row_id_b","pair_type","label","probability","decision"
"20188","20189","exact_match","1","1.0","MATCH_EXACT"
"20191","20192","exact_match","1","1.0","MATCH_EXACT"
"20194","20195","exact_match","1","1.0","MATCH_EXACT"
"20197","20198","exact_match","1","1.0","MATCH_EXACT"
"20200","20201","exact_match","1","1.0","MATCH_EXACT"
"20203","20204","exact_match","1","1.0","MATCH_EXACT"
"20205","20206","exact_match","1","1.0","MATCH_EXACT"
"20205","20207","exact_match","1","1.0","MATCH_EXACT"
"20206","20207","exact_match","1","1.0","MATCH_EXACT"
"20208","20209","exact_match","1","1.0","MATCH_EXACT"
"20208","20210","exact_match","1","1.0","MATCH_EXACT"
"20209","20210","exact_match","1","1.0","MATCH_EXACT"
"20212","20213","exact_match","1","1.0","MATCH_EXACT"
"20214","20215","exact_match","1","1.0","MATCH_EXACT"
"20214","20216","exact_match","1","1.0","MATCH_EXACT"
"20215","20216","exact_match","1","1.0","MATCH_EXACT"
"20218","20219","exact_match","1","1.0","MATCH_EXACT"
"20224","20225","exact_match","1","1.0","MATCH_EXACT"
"20227","20228","exact_match","1","1.0","MATCH_EXACT"
"20230","20231","exact_match","1","1.0","MATCH_EXACT"
"20233","20234","exact_match","1","1.0","MATCH_EXACT"
"20236","20237","exact_match","1","1.0","MATCH_EXACT"
"20238","20240","exact_match","1","1.0","MATCH_EXACT"
"20239","20240","exact_match","1","1.0","MATCH_EXACT"
"20242","20243","exact_match","1","1.0","MATCH_EXACT"
"20245","20246","exact_match","1","1.0","MATCH_EXACT"
"20248","20249","exact_match","1","1.0","MATCH_EXACT"
"20251","20252","exact_match","1","1.0","MATCH_EXACT"
"20254","20255","exact_match","1","1.0","MATCH_EXACT"
"20256","20257","exact_match","1","1.0","MATCH_EXACT"
"20257","20258","exact_match","1","1.0","MATCH_EXACT"
"20259","20260","exact_match","1","1.0","MATCH_EXACT"
"20259","20261","exact_match","1","1.0","MATCH_EXACT"
"20260","20261","exact_match","1","1.0","MATCH_EXACT"
"20262","20263","exact_match","1","1.0","MATCH_EXACT"
"20262","20264","exact_match","1","1.0","MATCH_EXACT"
"20263","20264","exact_match","1","1.0","MATCH_EXACT"
"20266","20267","exact_match","1","1.0","MATCH_EXACT"
"20269","20270","exact_match","1","1.0","MATCH_EXACT"
"20271","20272","exact_match","1","1.0","MATCH_EXACT"
"20271","20273","exact_match","1","1.0","MATCH_EXACT"
"20272","20273","exact_match","1","1.0","MATCH_EXACT"
"20274","20275","exact_match","1","1.0","MATCH_EXACT"
"20278","20279","exact_match","1","1.0","MATCH_EXACT"
"20281","20282","exact_match","1","1.0","MATCH_EXACT"
"20284","20285","exact_match","1","1.0","MATCH_EXACT"
"20287","20288","exact_match","1","1.0","MATCH_EXACT"
"20290","20291","exact_match","1","1.0","MATCH_EXACT"
"20293","20294","exact_match","1","1.0","MATCH_EXACT"
"20296","20297","exact_match","1","1.0","MATCH_EXACT"
"20299","20300","exact_match","1","1.0","MATCH_EXACT"
"20305","20306","exact_match","1","1.0","MATCH_EXACT"
"20308","20309","exact_match","1","1.0","MATCH_EXACT"
"20310","20311","exact_match","1","1.0","MATCH_EXACT"
"20310","20312","exact_match","1","1.0","MATCH_EXACT"
"20311","20312","exact_match","1","1.0","MATCH_EXACT"
"20317","20318","exact_match","1","1.0","MATCH_EXACT"
"20319","20321","exact_match","1","1.0","MATCH_EXACT"
"20323","20324","exact_match","1","1.0","MATCH_EXACT"
"20326","20327","exact_match","1","1.0","MATCH_EXACT"
"20329","20330","exact_match","1","1.0","MATCH_EXACT"
"20335","20336","exact_match","1","1.0","MATCH_EXACT"
"20337","20338","exact_match","1","1.0","MATCH_EXACT"
"20337","20339","exact_match","1","1.0","MATCH_EXACT"
"20338","20339","exact_match","1","1.0","MATCH_EXACT"
"20341","20342","exact_match","1","1.0","MATCH_EXACT"
"20344","20345","exact_match","1","1.0","MATCH_EXACT"
"20350","20351","exact_match","1","1.0","MATCH_EXACT"
"20353","20354","exact_match","1","1.0","MATCH_EXACT"
"20362","20363","exact_match","1","1.0","MATCH_EXACT"
"20371","20372","exact_match","1","1.0","MATCH_EXACT"
"20374","20375","exact_match","1","1.0","MATCH_EXACT"
"20376","20377","exact_match","1","1.0","MATCH_EXACT"
"20376","20378","exact_match","1","1.0","MATCH_EXACT"
"20377","20378","exact_match","1","1.0","MATCH_EXACT"
"20380","20381","exact_match","1","1.0","MATCH_EXACT"
"20382","20383","exact_match","1","1.0","MATCH_EXACT"
"20382","20384","exact_match","1","1.0","MATCH_EXACT"
"20383","20384","exact_match","1","1.0","MATCH_EXACT"
"20389","20390","exact_match","1","1.0","MATCH_EXACT"
"20394","20395","exact_match","1","1.0","MATCH_EXACT"
"20394","20396","exact_match","1","1.0","MATCH_EXACT"
"20395","20396","exact_match","1","1.0","MATCH_EXACT"
"20398","20399","exact_match","1","1.0","MATCH_EXACT"
"20401","20402","exact_match","1","1.0","MATCH_EXACT"
"20404","20405","exact_match","1","1.0","MATCH_EXACT"
"20407","20408","exact_match","1","1.0","MATCH_EXACT"
"20409","20410","exact_match","1","1.0","MATCH_EXACT"
"20413","20414","exact_match","1","1.0","MATCH_EXACT"
"20416","20417","exact_match","1","1.0","MATCH_EXACT"
"20419","20420","exact_match","1","1.0","MATCH_EXACT"
"20422","20423","exact_match","1","1.0","MATCH_EXACT"
"20425","20426","exact_match","1","1.0","MATCH_EXACT"
"20428","20429","exact_match","1","1.0","MATCH_EXACT"
"20431","20432","exact_match","1","1.0","MATCH_EXACT"
"20434","20435","exact_match","1","1.0","MATCH_EXACT"
"20439","20440","exact_match","1","1.0","MATCH_EXACT"
"20439","20441","exact_match","1","1.0","MATCH_EXACT"
"20440","20441","exact_match","1","1.0","MATCH_EXACT"
"20443","20444","exact_match","1","1.0","MATCH_EXACT"
"20446","20447","exact_match","1","1.0","MATCH_EXACT"
"20449","20450","exact_match","1","1.0","MATCH_EXACT"
"20454","20455","exact_match","1","1.0","MATCH_EXACT"
"20454","20456","exact_match","1","1.0","MATCH_EXACT"
"20455","20456","exact_match","1","1.0","MATCH_EXACT"
"20458","20459","exact_match","1","1.0","MATCH_EXACT"
"20464","20465","exact_match","1","1.0","MATCH_EXACT"
"20467","20468","exact_match","1","1.0","MATCH_EXACT"
"20469","20470","exact_match","1","1.0","MATCH_EXACT"
"20470","20471","exact_match","1","1.0","MATCH_EXACT"
"20475","20476","exact_match","1","1.0","MATCH_EXACT"
"20479","20480","exact_match","1","1.0","MATCH_EXACT"
"20481","20482","exact_match","1","1.0","MATCH_EXACT"
"20481","20483","exact_match","1","1.0","MATCH_EXACT"
"20482","20483","exact_match","1","1.0","MATCH_EXACT"
"20485","20486","exact_match","1","1.0","MATCH_EXACT"
"20488","20489","exact_match","1","1.0","MATCH_EXACT"
"20491","20492","exact_match","1","1.0","MATCH_EXACT"
"20494","20495","exact_match","1","1.0","MATCH_EXACT"
"20497","20498","exact_match","1","1.0","MATCH_EXACT"
"20499","20500","exact_match","1","1.0","MATCH_EXACT"
"20499","20501","exact_match","1","1.0","MATCH_EXACT"
"20500","20501","exact_match","1","1.0","MATCH_EXACT"
"20503","20504","exact_match","1","1.0","MATCH_EXACT"
"20506","20507","exact_match","1","1.0","MATCH_EXACT"
"20509","20510","exact_match","1","1.0","MATCH_EXACT"
"20511","20512","exact_match","1","1.0","MATCH_EXACT"
"20511","20513","exact_match","1","1.0","MATCH_EXACT"
"20512","20513","exact_match","1","1.0","MATCH_EXACT"
"20515","20516","exact_match","1","1.0","MATCH_EXACT"
"20517","20518","exact_match","1","1.0","MATCH_EXACT"
"20517","20519","exact_match","1","1.0","MATCH_EXACT"
"20518","20519","exact_match","1","1.0","MATCH_EXACT"
"20521","20522","exact_match","1","1.0","MATCH_EXACT"
"20524","20525","exact_match","1","1.0","MATCH_EXACT"
"20527","20528","exact_match","1","1.0","MATCH_EXACT"
"20530","20531","exact_match","1","1.0","MATCH_EXACT"
"20536","20537","exact_match","1","1.0","MATCH_EXACT"
"20538","20539","exact_match","1","1.0","MATCH_EXACT"
"20539","20540","exact_match","1","1.0","MATCH_EXACT"
"20542","20543","exact_match","1","1.0","MATCH_EXACT"
"20548","20549","exact_match","1","1.0","MATCH_EXACT"
"20551","20552","exact_match","1","1.0","MATCH_EXACT"
"20554","20555","exact_match","1","1.0","MATCH_EXACT"
"20556","20557","exact_match","1","1.0","MATCH_EXACT"
"20557","20558","exact_match","1","1.0","MATCH_EXACT"
"20563","20564","exact_match","1","1.0","MATCH_EXACT"
"20566","20567","exact_match","1","1.0","MATCH_EXACT"
"20569","20570","exact_match","1","1.0","MATCH_EXACT"
"20572","20573","exact_match","1","1.0","MATCH_EXACT"
"20575","20576","exact_match","1","1.0","MATCH_EXACT"
"20581","20582","exact_match","1","1.0","MATCH_EXACT"
"20583","20584","exact_match","1","1.0","MATCH_EXACT"
"20583","20585","exact_match","1","1.0","MATCH_EXACT"
"20584","20585","exact_match","1","1.0","MATCH_EXACT"
"20587","20588","exact_match","1","1.0","MATCH_EXACT"
"20590","20591","exact_match","1","1.0","MATCH_EXACT"
"20593","20594","exact_match","1","1.0","MATCH_EXACT"
"20596","20597","exact_match","1","1.0","MATCH_EXACT"
"20598","20599","exact_match","1","1.0","MATCH_EXACT"
"20598","20600","exact_match","1","1.0","MATCH_EXACT"
"20599","20600","exact_match","1","1.0","MATCH_EXACT"
"20602","20603","exact_match","1","1.0","MATCH_EXACT"
"20605","20606","exact_match","1","1.0","MATCH_EXACT"
"20607","20608","exact_match","1","1.0","MATCH_EXACT"
"20607","20609","exact_match","1","1.0","MATCH_EXACT"
"20608","20609","exact_match","1","1.0","MATCH_EXACT"
"20611","20612","exact_match","1","1.0","MATCH_EXACT"
"20613","20614","exact_match","1","1.0","MATCH_EXACT"
"20616","20617","exact_match","1","1.0","MATCH_EXACT"
"20616","20618","exact_match","1","1.0","MATCH_EXACT"
"20617","20618","exact_match","1","1.0","MATCH_EXACT"
"20619","20621","exact_match","1","1.0","MATCH_EXACT"
"20623","20624","exact_match","1","1.0","MATCH_EXACT"
"20625","20626","exact_match","1","1.0","MATCH_EXACT"
"20625","20627","exact_match","1","1.0","MATCH_EXACT"
"20626","20627","exact_match","1","1.0","MATCH_EXACT"
"20629","20630","exact_match","1","1.0","MATCH_EXACT"
"20632","20633","exact_match","1","1.0","MATCH_EXACT"
"20641","20642","exact_match","1","1.0","MATCH_EXACT"
"20644","20645","exact_match","1","1.0","MATCH_EXACT"
"20647","20648","exact_match","1","1.0","MATCH_EXACT"
"20650","20651","exact_match","1","1.0","MATCH_EXACT"
"20653","20654","exact_match","1","1.0","MATCH_EXACT"
"20656","20657","exact_match","1","1.0","MATCH_EXACT"
"20659","20660","exact_match","1","1.0","MATCH_EXACT"
"20662","20663","exact_match","1","1.0","MATCH_EXACT"
"20664","20665","exact_match","1","1.0","MATCH_EXACT"
"20668","20669","exact_match","1","1.0","MATCH_EXACT"
"20670","20671","exact_match","1","1.0","MATCH_EXACT"
"20670","20672","exact_match","1","1.0","MATCH_EXACT"
"20671","20672","exact_match","1","1.0","MATCH_EXACT"
"20674","20675","exact_match","1","1.0","MATCH_EXACT"
"20677","20678","exact_match","1","1.0","MATCH_EXACT"
"20680","20681","exact_match","1","1.0","MATCH_EXACT"
"20683","20684","exact_match","1","1.0","MATCH_EXACT"
"20685","20687","exact_match","1","1.0","MATCH_EXACT"
"20686","20687","exact_match","1","1.0","MATCH_EXACT"
"20688","20689","exact_match","1","1.0","MATCH_EXACT"
"20688","20690","exact_match","1","1.0","MATCH_EXACT"
"20689","20690","exact_match","1","1.0","MATCH_EXACT"
"20695","20696","exact_match","1","1.0","MATCH_EXACT"
"20698","20699","exact_match","1","1.0","MATCH_EXACT"
"20701","20702","exact_match","1","1.0","MATCH_EXACT"
"20704","20705","exact_match","1","1.0","MATCH_EXACT"
"20706","20707","exact_match","1","1.0","MATCH_EXACT"
"20706","20708","exact_match","1","1.0","MATCH_EXACT"
"20707","20708","exact_match","1","1.0","MATCH_EXACT"
"20710","20711","exact_match","1","1.0","MATCH_EXACT"
"20713","20714","exact_match","1","1.0","MATCH_EXACT"
"20716","20717","exact_match","1","1.0","MATCH_EXACT"
"20718","20719","exact_match","1","1.0","MATCH_EXACT"
"20718","20720","exact_match","1","1.0","MATCH_EXACT"
"20719","20720","exact_match","1","1.0","MATCH_EXACT"
"20722","20723","exact_match","1","1.0","MATCH_EXACT"
"20725","20726","exact_match","1","1.0","MATCH_EXACT"
"20728","20729","exact_match","1","1.0","MATCH_EXACT"
"20731","20732","exact_match","1","1.0","MATCH_EXACT"
"20734","20735","exact_match","1","1.0","MATCH_EXACT"
"20740","20741","exact_match","1","1.0","MATCH_EXACT"
"20743","20744","exact_match","1","1.0","MATCH_EXACT"
"20745","20746","exact_match","1","1.0","MATCH_EXACT"
"20745","20747","exact_match","1","1.0","MATCH_EXACT"
"20746","20747","exact_match","1","1.0","MATCH_EXACT"
"20749","20750","exact_match","1","1.0","MATCH_EXACT"
"20752","20753","exact_match","1","1.0","MATCH_EXACT"
"20758","20759","exact_match","1","1.0","MATCH_EXACT"
"20761","20762","exact_match","1","1.0","MATCH_EXACT"
"20763","20764","exact_match","1","1.0","MATCH_EXACT"
"20763","20765","exact_match","1","1.0","MATCH_EXACT"
"20764","20765","exact_match","1","1.0","MATCH_EXACT"
"20767","20768","exact_match","1","1.0","MATCH_EXACT"
"20770","20771","exact_match","1","1.0","MATCH_EXACT"
"20772","20773","exact_match","1","1.0","MATCH_EXACT"
"20772","20774","exact_match","1","1.0","MATCH_EXACT"
"20773","20774","exact_match","1","1.0","MATCH_EXACT"
"20776","20777","exact_match","1","1.0","MATCH_EXACT"
"20779","20780","exact_match","1","1.0","MATCH_EXACT"
"20785","20786","exact_match","1","1.0","MATCH_EXACT"
"20788","20789","exact_match","1","1.0","MATCH_EXACT"
"20791","20792","exact_match","1","1.0","MATCH_EXACT"
"20793","20794","exact_match","1","1.0","MATCH_EXACT"
"20794","20795","exact_match","1","1.0","MATCH_EXACT"
"20797","20798","exact_match","1","1.0","MATCH_EXACT"
"20799","20800","exact_match","1","1.0","MATCH_EXACT"
"20799","20801","exact_match","1","1.0","MATCH_EXACT"
"20800","20801","exact_match","1","1.0","MATCH_EXACT"
"20803","20804","exact_match","1","1.0","MATCH_EXACT"
"20805","20807","exact_match","1","1.0","MATCH_EXACT"
"20809","20810","exact_match","1","1.0","MATCH_EXACT"
"20811","20813","exact_match","1","1.0","MATCH_EXACT"
"20812","20813","exact_match","1","1.0","MATCH_EXACT"
"20815","20816","exact_match","1","1.0","MATCH_EXACT"
"20818","20819","exact_match","1","1.0","MATCH_EXACT"
"20821","20822","exact_match","1","1.0","MATCH_EXACT"
"20824","20825","exact_match","1","1.0","MATCH_EXACT"
"20829","20830","exact_match","1","1.0","MATCH_EXACT"
"20829","20831","exact_match","1","1.0","MATCH_EXACT"
"20830","20831","exact_match","1","1.0","MATCH_EXACT"
"20833","20834","exact_match","1","1.0","MATCH_EXACT"
"20836","20837","exact_match","1","1.0","MATCH_EXACT"
"20838","20839","exact_match","1","1.0","MATCH_EXACT"
"20838","20840","exact_match","1","1.0","MATCH_EXACT"
"20839","20840","exact_match","1","1.0","MATCH_EXACT"
"20842","20843","exact_match","1","1.0","MATCH_EXACT"
"20845","20846","exact_match","1","1.0","MATCH_EXACT"
"20847","20848","exact_match","1","1.0","MATCH_EXACT"
"20847","20849","exact_match","1","1.0","MATCH_EXACT"
"20848","20849","exact_match","1","1.0","MATCH_EXACT"
"20850","20852","exact_match","1","1.0","MATCH_EXACT"
"20851","20852","exact_match","1","1.0","MATCH_EXACT"
"20853","20854","exact_match","1","1.0","MATCH_EXACT"
"20853","20855","exact_match","1","1.0","MATCH_EXACT"
"20854","20855","exact_match","1","1.0","MATCH_EXACT"
"20857","20858","exact_match","1","1.0","MATCH_EXACT"
"20860","20861","exact_match","1","1.0","MATCH_EXACT"
"20862","20863","exact_match","1","1.0","MATCH_EXACT"
"20862","20864","exact_match","1","1.0","MATCH_EXACT"
"20863","20864","exact_match","1","1.0","MATCH_EXACT"
"20866","20867","exact_match","1","1.0","MATCH_EXACT"
"20868","20869","exact_match","1","1.0","MATCH_EXACT"
"20869","20870","exact_match","1","1.0","MATCH_EXACT"
"20872","20873","exact_match","1","1.0","MATCH_EXACT"
"20874","20875","exact_match","1","1.0","MATCH_EXACT"
"20874","20876","exact_match","1","1.0","MATCH_EXACT"
"20875","20876","exact_match","1","1.0","MATCH_EXACT"
"20883","20884","exact_match","1","1.0","MATCH_EXACT"
"20883","20885","exact_match","1","1.0","MATCH_EXACT"
"20884","20885","exact_match","1","1.0","MATCH_EXACT"
"20892","20893","exact_match","1","1.0","MATCH_EXACT"
"20892","20894","exact_match","1","1.0","MATCH_EXACT"
"20893","20894","exact_match","1","1.0","MATCH_EXACT"
"20898","20899","exact_match","1","1.0","MATCH_EXACT"
"20898","20900","exact_match","1","1.0","MATCH_EXACT"
"20899","20900","exact_match","1","1.0","MATCH_EXACT"
"20901","20902","exact_match","1","1.0","MATCH_EXACT"
"20901","20903","exact_match","1","1.0","MATCH_EXACT"
"20902","20903","exact_match","1","1.0","MATCH_EXACT"
"20905","20906","exact_match","1","1.0","MATCH_EXACT"
"20907","20908","exact_match","1","1.0","MATCH_EXACT"
"20907","20909","exact_match","1","1.0","MATCH_EXACT"
"20908","20909","exact_match","1","1.0","MATCH_EXACT"
"20911","20912","exact_match","1","1.0","MATCH_EXACT"
"20914","20915","exact_match","1","1.0","MATCH_EXACT"
"20917","20918","exact_match","1","1.0","MATCH_EXACT"
"20919","20920","exact_match","1","1.0","MATCH_EXACT"
"20919","20921","exact_match","1","1.0","MATCH_EXACT"
"20920","20921","exact_match","1","1.0","MATCH_EXACT"
"20922","20924","exact_match","1","1.0","MATCH_EXACT"
"20923","20924","exact_match","1","1.0","MATCH_EXACT"
"20926","20927","exact_match","1","1.0","MATCH_EXACT"
"20929","20930","exact_match","1","1.0","MATCH_EXACT"
"20935","20936","exact_match","1","1.0","MATCH_EXACT"
"20938","20939","exact_match","1","1.0","MATCH_EXACT"
"20941","20942","exact_match","1","1.0","MATCH_EXACT"
"20943","20944","exact_match","1","1.0","MATCH_EXACT"
"20943","20945","exact_match","1","1.0","MATCH_EXACT"
"20944","20945","exact_match","1","1.0","MATCH_EXACT"
"20946","20947","exact_match","1","1.0","MATCH_EXACT"
"20950","20951","exact_match","1","1.0","MATCH_EXACT"
"20953","20954","exact_match","1","1.0","MATCH_EXACT"
"20956","20957","exact_match","1","1.0","MATCH_EXACT"
"20965","20966","exact_match","1","1.0","MATCH_EXACT"
"20967","20968","exact_match","1","1.0","MATCH_EXACT"
"20968","20969","exact_match","1","1.0","MATCH_EXACT"
"20970","20972","exact_match","1","1.0","MATCH_EXACT"
"20971","20972","exact_match","1","1.0","MATCH_EXACT"
"20977","20978","exact_match","1","1.0","MATCH_EXACT"
"20979","20980","exact_match","1","1.0","MATCH_EXACT"
"20979","20981","exact_match","1","1.0","MATCH_EXACT"
"20980","20981","exact_match","1","1.0","MATCH_EXACT"
"20983","20984","exact_match","1","1.0","MATCH_EXACT"
"20986","20987","exact_match","1","1.0","MATCH_EXACT"
"20989","20990","exact_match","1","1.0","MATCH_EXACT"
"20991","20992","exact_match","1","1.0","MATCH_EXACT"
"20998","20999","exact_match","1","1.0","MATCH_EXACT"
"21001","21002","exact_match","1","1.0","MATCH_EXACT"
"21004","21005","exact_match","1","1.0","MATCH_EXACT"
"21007","21008","exact_match","1","1.0","MATCH_EXACT"
"21009","21010","exact_match","1","1.0","MATCH_EXACT"
"21009","21011","exact_match","1","1.0","MATCH_EXACT"
"21010","21011","exact_match","1","1.0","MATCH_EXACT"
"21012","21014","exact_match","1","1.0","MATCH_EXACT"
"21015","21017","exact_match","1","1.0","MATCH_EXACT"
"21018","21019","exact_match","1","1.0","MATCH_EXACT"
"21018","21020","exact_match","1","1.0","MATCH_EXACT"
"21019","21020","exact_match","1","1.0","MATCH_EXACT"
"21021","21022","exact_match","1","1.0","MATCH_EXACT"
"21021","21023","exact_match","1","1.0","MATCH_EXACT"
"21022","21023","exact_match","1","1.0","MATCH_EXACT"
"21025","21026","exact_match","1","1.0","MATCH_EXACT"
"21028","21029","exact_match","1","1.0","MATCH_EXACT"
"21031","21032","exact_match","1","1.0","MATCH_EXACT"
"21034","21035","exact_match","1","1.0","MATCH_EXACT"
"21037","21038","exact_match","1","1.0","MATCH_EXACT"
"21039","21040","exact_match","1","1.0","MATCH_EXACT"
"21042","21044","exact_match","1","1.0","MATCH_EXACT"
"21045","21046","exact_match","1","1.0","MATCH_EXACT"
"21045","21047","exact_match","1","1.0","MATCH_EXACT"
"21046","21047","exact_match","1","1.0","MATCH_EXACT"
"21049","21050","exact_match","1","1.0","MATCH_EXACT"
"21051","21052","exact_match","1","1.0","MATCH_EXACT"
"21051","21053","exact_match","1","1.0","MATCH_EXACT"
"21052","21053","exact_match","1","1.0","MATCH_EXACT"
"21055","21056","exact_match","1","1.0","MATCH_EXACT"
"21058","21059","exact_match","1","1.0","MATCH_EXACT"
"21061","21062","exact_match","1","1.0","MATCH_EXACT"
"21064","21065","exact_match","1","1.0","MATCH_EXACT"
"21067","21068","exact_match","1","1.0","MATCH_EXACT"
"21070","21071","exact_match","1","1.0","MATCH_EXACT"
"21072","21073","exact_match","1","1.0","MATCH_EXACT"
"21072","21074","exact_match","1","1.0","MATCH_EXACT"
"21073","21074","exact_match","1","1.0","MATCH_EXACT"
"21076","21077","exact_match","1","1.0","MATCH_EXACT"
"21079","21080","exact_match","1","1.0","MATCH_EXACT"
"21085","21086","exact_match","1","1.0","MATCH_EXACT"
"21088","21089","exact_match","1","1.0","MATCH_EXACT"
"21091","21092","exact_match","1","1.0","MATCH_EXACT"
"21097","21098","exact_match","1","1.0","MATCH_EXACT"
"21100","21101","exact_match","1","1.0","MATCH_EXACT"
"21103","21104","exact_match","1","1.0","MATCH_EXACT"
"21105","21106","exact_match","1","1.0","MATCH_EXACT"
"21105","21107","exact_match","1","1.0","MATCH_EXACT"
"21106","21107","exact_match","1","1.0","MATCH_EXACT"
"21109","21110","exact_match","1","1.0","MATCH_EXACT"
"21114","21115","exact_match","1","1.0","MATCH_EXACT"
"21114","21116","exact_match","1","1.0","MATCH_EXACT"
"21115","21116","exact_match","1","1.0","MATCH_EXACT"
"21118","21119","exact_match","1","1.0","MATCH_EXACT"
"21121","21122","exact_match","1","1.0","MATCH_EXACT"
"21124","21125","exact_match","1","1.0","MATCH_EXACT"
"21130","21131","exact_match","1","1.0","MATCH_EXACT"
"21132","21133","exact_match","1","1.0","MATCH_EXACT"
"21132","21134","exact_match","1","1.0","MATCH_EXACT"
"21133","21134","exact_match","1","1.0","MATCH_EXACT"
"21138","21140","exact_match","1","1.0","MATCH_EXACT"
"21139","21140","exact_match","1","1.0","MATCH_EXACT"
"21144","21145","exact_match","1","1.0","MATCH_EXACT"
"21144","21146","exact_match","1","1.0","MATCH_EXACT"
"21145","21146","exact_match","1","1.0","MATCH_EXACT"
"21148","21149","exact_match","1","1.0","MATCH_EXACT"
"21151","21152","exact_match","1","1.0","MATCH_EXACT"
"21154","21155","exact_match","1","1.0","MATCH_EXACT"
"21157","21158","exact_match","1","1.0","MATCH_EXACT"
"21159","21160","exact_match","1","1.0","MATCH_EXACT"
"21163","21164","exact_match","1","1.0","MATCH_EXACT"
"21166","21167","exact_match","1","1.0","MATCH_EXACT"
"21172","21173","exact_match","1","1.0","MATCH_EXACT"
"21177","21178","exact_match","1","1.0","MATCH_EXACT"
"21180","21181","exact_match","1","1.0","MATCH_EXACT"
"21180","21182","exact_match","1","1.0","MATCH_EXACT"
"21181","21182","exact_match","1","1.0","MATCH_EXACT"
"21184","21185","exact_match","1","1.0","MATCH_EXACT"
"21186","21187","exact_match","1","1.0","MATCH_EXACT"
"21186","21188","exact_match","1","1.0","MATCH_EXACT"
"21187","21188","exact_match","1","1.0","MATCH_EXACT"
"21190","21191","exact_match","1","1.0","MATCH_EXACT"
"21192","21194","exact_match","1","1.0","MATCH_EXACT"
"21196","21197","exact_match","1","1.0","MATCH_EXACT"
"21199","21200","exact_match","1","1.0","MATCH_EXACT"
"21202","21203","exact_match","1","1.0","MATCH_EXACT"
"21208","21209","exact_match","1","1.0","MATCH_EXACT"
"21210","21211","exact_match","1","1.0","MATCH_EXACT"
"21213","21214","exact_match","1","1.0","MATCH_EXACT"
"21213","21215","exact_match","1","1.0","MATCH_EXACT"
"21214","21215","exact_match","1","1.0","MATCH_EXACT"
"21216","21217","exact_match","1","1.0","MATCH_EXACT"
"21217","21218","exact_match","1","1.0","MATCH_EXACT"
"21219","21220","exact_match","1","1.0","MATCH_EXACT"
"21223","21224","exact_match","1","1.0","MATCH_EXACT"
"21226","21227","exact_match","1","1.0","MATCH_EXACT"
"21229","21230","exact_match","1","1.0","MATCH_EXACT"
"21232","21233","exact_match","1","1.0","MATCH_EXACT"
"21235","21236","exact_match","1","1.0","MATCH_EXACT"
"21238","21239","exact_match","1","1.0","MATCH_EXACT"
"21244","21245","exact_match","1","1.0","MATCH_EXACT"
"21247","21248","exact_match","1","1.0","MATCH_EXACT"
"21250","21251","exact_match","1","1.0","MATCH_EXACT"
"21253","21254","exact_match","1","1.0","MATCH_EXACT"
"21255","21256","exact_match","1","1.0","MATCH_EXACT"
"21256","21257","exact_match","1","1.0","MATCH_EXACT"
"21259","21260","exact_match","1","1.0","MATCH_EXACT"
"21261","21262","exact_match","1","1.0","MATCH_EXACT"
"21261","21263","exact_match","1","1.0","MATCH_EXACT"
"21262","21263","exact_match","1","1.0","MATCH_EXACT"
"21265","21266","exact_match","1","1.0","MATCH_EXACT"
"21267","21268","exact_match","1","1.0","MATCH_EXACT"
"21267","21269","exact_match","1","1.0","MATCH_EXACT"
"21268","21269","exact_match","1","1.0","MATCH_EXACT"
"21271","21272","exact_match","1","1.0","MATCH_EXACT"
"21274","21275","exact_match","1","1.0","MATCH_EXACT"
"21276","21277","exact_match","1","1.0","MATCH_EXACT"
"21276","21278","exact_match","1","1.0","MATCH_EXACT"
"21277","21278","exact_match","1","1.0","MATCH_EXACT"
"21279","21280","exact_match","1","1.0","MATCH_EXACT"
"21279","21281","exact_match","1","1.0","MATCH_EXACT"
"21280","21281","exact_match","1","1.0","MATCH_EXACT"
"21282","21283","exact_match","1","1.0","MATCH_EXACT"
"21282","21284","exact_match","1","1.0","MATCH_EXACT"
"21283","21284","exact_match","1","1.0","MATCH_EXACT"
"21285","21286","exact_match","1","1.0","MATCH_EXACT"
"21286","21287","exact_match","1","1.0","MATCH_EXACT"
"21292","21293","exact_match","1","1.0","MATCH_EXACT"
"21294","21296","exact_match","1","1.0","MATCH_EXACT"
"21298","21299","exact_match","1","1.0","MATCH_EXACT"
"21303","21304","exact_match","1","1.0","MATCH_EXACT"
"21303","21305","exact_match","1","1.0","MATCH_EXACT"
"21304","21305","exact_match","1","1.0","MATCH_EXACT"
"21306","21308","exact_match","1","1.0","MATCH_EXACT"
"21307","21308","exact_match","1","1.0","MATCH_EXACT"
"21310","21311","exact_match","1","1.0","MATCH_EXACT"
"21312","21313","exact_match","1","1.0","MATCH_EXACT"
"21312","21314","exact_match","1","1.0","MATCH_EXACT"
"21313","21314","exact_match","1","1.0","MATCH_EXACT"
"21318","21319","exact_match","1","1.0","MATCH_EXACT"
"21318","21320","exact_match","1","1.0","MATCH_EXACT"
"21319","21320","exact_match","1","1.0","MATCH_EXACT"
"21322","21323","exact_match","1","1.0","MATCH_EXACT"
"21324","21325","exact_match","1","1.0","MATCH_EXACT"
"21328","21329","exact_match","1","1.0","MATCH_EXACT"
"21331","21332","exact_match","1","1.0","MATCH_EXACT"
